DST0203*27  X220 000-020-015-012-011-013-016-017-017-017-016-015-012-010-009-009-009-014-015-013-014-016-016-016-013-014
DST0203*28  X220 000-010-007-006-002-003-006-007-008-006-007-006-005-004-004-003-001-001-002-001-003-002 000 002 002-004
DST0203*29  X220 000 003 004 006 006 005 003 000-002-003-002 001 007 012 011 009 007 007 008 006 007 011 013 026 045 008
DST0203*30  X220 000 044 042 043 038 009-008-001-005-008-009-004-003-008-013-013-022-028-034-038-035-026-019-011-007-005
DST0203*31  X220 000-005-001 001-001-006-006-010-017-016-016-014-014-014-012-013-012-019-023-017-017-012-008-007-006-011
DST0204*01  X220 000-006-003-002-005-010-019-023-031-022-019-021-022-022-019-021-026-023-021-019-018-013-009-005-004-016
DST0204*02  X220 000-005-009-011-013-021-021-027-040-041-031-034-033-028-024-023-024-022-019-016-016-015-014-011-010-021
DST0204*03  X220 000-014-015-017-013-015-022-020-023-022-020-019-016-012-010-008-006-005-007-010-011-012-009-004-003-013
DST0204*04  X220 000-002-001-003-005-007-009-009-011-011-011-013-014-012-014-017-014-011-009-007-005-006-007-004-001-008
DST0204*05  X220 000 002 004 003 001 002 003 003 002 004 005 006 009 011 010 009 008 006 006 005 005 007 013 015 014 006
DST0204*06  X220 000 015 015 015 011 010 008 008 008 007 007 005-001-002-001-002-003-006-007-002 001 004 004 002 001 004
DST0204*07  X220 000 005 007 010 015 017 015 010 007 006 006 007 008-001-001 000-004-012-008-007-006 000 004 003 002 003
DST0204*08  X220 000 003 006 007 008 006 003 001-001-003-001 000 000 000 000 002 002 001 004 007 008 009 010 009 008 004
DST0204*09  X220 000 007 006 006 007 005 003 002 001 004 006 009 010 010 010 014 015 015 018 021 020 020 018 016 016 011
DST0204*10  X220 000 016 018 021 024 025 022 019 018 018 014 010 010 014 016 020 020 017 016 017 016 016 018 015 016 017
DST0204*11  X220 000 016 015 017 021 021 015 014 013 007 015 014 016 015 011 010 007 004 006 006 005 010 013 016 030 013
DST0204*12  X220 000 015-007-005-005-010-008-010-004-003 003-001-003-002 002-001 000 002 001 000 000-002 002 008 015-001
DST0204*13  X220 000 006 000-007-012-017-019-019-019-021-026-028-015-020-032-043-048-043-036-028-026-021-026-026-020-023
DST0204*14  X220 000-014-006-004-013-013-009-012-010-009-009-008-007-001 005-005-015-010-011-012-011-011-014-013-012-009
DST0204*15  X220 000-009-004 001 006 006 004 001-002-003-008-009-010-010-011-010-009-009-011-018-016-017-021-023-017-008
DST0204*16  X220 000-014-015-017-015-014-014-014-006-002 000-003-002 001 001 000-002-004-004-003-005-008-006-003-006-006
DST0204*17  X220 000-007-010-009-004-004-010-010-001-001-015-025 000-021-047-034-060-087-098-087-087-074-077-074-070-038
DST0204*18  X220 000-053-065-078-087-101-113-112-127-116-111-121-124-103-107-109-105-109-108-113-113-116-114-104-094-104
DST0204*19  X220 000-086-072-059-047-055-062-062-062-052-041-050-050-064-088-098-093-101-116-126-115-114-124-110-102-081
DST0204*20  X220 000-094-096-087-093-103-141-148-144-149-143-121-111-107-103-101-102-101-098-102-077-080-087-085-079-106
DST0204*21  X220 000-074-065-054-059-059-057-053-047-044-046-049-048-050-052-051-049-047-041-040-038-039-041-044-046-050
DST0204*22  X220 000-047-045-051-055-048-053-045-038-035-037-037-039-036-032-031-032-035-040-038-038-038-041-041-036-040
DST0204*23  X220 000-032-029-027-026-017-006-018-036-056-043-042-048-050-053-053-057-053-042-045-045-046-048-042-038-040
DST0204*24  X220 000-037-039-039-040-038-034-029-025-024-024-024-026-029-028-025-025-027-027-026-027-031-035-034-032-030
DST0204*25  X220 000-030-028-028-026-025-023-020-018-019-021-021-023-023-025-025-024-024-024-024-022-021-019-020-020-023
DST0204*26  X220 000-021-022-021-020-016-012-010-005-005-003-004-004-004-001-001-003-003-001-003-005-003-006-008-006-008
DST0204*27  X220 000-006-008-009-006-002-002-003 000 000-003-003 002 001 003 001 002 003 001-003-003-010-009-007-014-003
DST0204*28  X220 000-015-013-009-014-020-033-031-028-034-033-026-023-025-030-031-028-026-026-028-023-018-016-018-019-024
DST0204*29  X220 000-019-015-014-013-013-012-012-015-017-015-009-020-027-024-023-023-027-028-027-027-025-020-020-018-019
DST0204*30  X220 000-015-009-004-003-006-007-005 000 000-002-003-007-006-003 001 004 007 003-003-002 000 000-003-004-003
DST0205*01  X220 000-003-003-004-002-001-005-007-006-006-007-010-007-004-007-006-004-003 000-001-002-002-004-006-008-005
DST0205*02  X220 000-007-003-002-003 003 005 004 003 003 002 001-001-001-002-003-011-009-005-007-003 000-001 000 002-001
DST0205*03  X220 000 005 004 008 004 002 001 001 003 002 000 000-001-002 001 004 003 001 001 003 004 002 001-001-002 002
DST0205*04  X220 000 000 003 005 005 004 007 007 007 007 005 005 005 005 005 004 004 005 008 006 001 001-001-003-003 004
DST0205*05  X220 000-001 001 004 006 007 009 009 010 011 011 012 013 013 011 010 010 011 011 011 010 013 015 016 018 010
DST0205*06  X220 000 019 021 022 022 022 019 021 022 019 017 018 015 012 007 001-004-007-017-027-031-027-031-029-018 003
DST0205*07  X220 000-015-010-005-001-001-002-003 001 000-001 003 004 003-001-005-007-013-015-013-010-005-004-006-009-005
DST0205*08  X220 000-010-010-013-016-020-019-016-015-016-017-014-015-016-019-019-023-029-029-025-023-020-025-024-017-019
DST0205*09  X220 000-016-020-013-012-015-012-009-009-006-007-006-007-007-008-009-007-008-008-010-013-013-012-011-006-010
DST0205*10  X220 000-003-001-003-005-006-007-007-012-010-013-006 005 017 017 021 022 019 015 013 014 010-001-010-014 002
DST0205*11  X220 000-014-011-009-011-012-010-003 000-003-001 015 000-012-007-023-064-082-097-104-110-105-093-089-089-039
DST0205*12  X220 000-097-088-076-077-075-072-069-057-059-059-051-050-054-056-061-055-052-047-046-044-045-044-039-037-059
DST0205*13  X220 000-038-044-040-041-039-038-035-030-029-028-024-023-019-012-007-003-008-008-007-009-009-007-007-007-021
DST0205*14  X220 000-008-018-033-047-052-046-046-058-061-048-052-057-050-040-042-043-048-055-056-057-063-060-063-059-048
DST0205*15  X220 000-065-058-048-053-058-060-053-046-045-040-036-032-032-033-037-041-040-035-034-037-038-039-033-034-043
DST0205*16  X220 000-032-029-029-024-023-022-018-021-026-030-025-024-027-028-027-026-025-026-029-033-033-031-029-031-027
DST0205*17  X220 000-027-021-016-014-012-011-007-006-004-004-002-004-010-010-010-010-009-011-012-016-013-011-012-013-011
DST0205*18  X220 000-013-009-006-007-007-009-006-001-002-002-001-003-003-004-004-003-005-002-005-009 020 026 007 001-002
DST0205*19  X220 000 001-003-008-015-028-042-058-057-044-038-036-039-043-042-042-040-038-036-035-037-037-034-032-027-034
DST0205*20  X220 000-021-019-017-013-006 000-001-003-006-007-016-014-012-008-008-009-009-010-009-015-020-023-023-022-012
DST0205*21  X220 000-026-032-036-034-032-031-020-024-025-024-020-019-019-018-015-008-003-003-002 001-001-002 015 004-016
DST0205*22  X220 000 001 001-002-004-004-007-005-008-008-007-008-012-012-008-009-012-009-007-007-008-005-004-004-004-006
DST0205*23  X220 000-006-001-001 003 007-005-006-005 000 001 007 063-020-063-051-052-075-109-106-097-097-103-096-089-038
DST0205*24  X220 000-082-077-074-075-075-073-069-065-062-060-059-059-058-055-055-056-055-051-050-051-052-053-054-051-061
DST0205*25  X220 000-045-038-035-036-039-040-038-036-037-038-037-034-030-033-034-034-035-036-039-036-030-025-021-020-034
DST0205*26  X220 000-018-017-015-014-014-017-019-022-023-022-017-016-021-024-023-020-021-023-024-023-018-016-018-021-019
DST0205*27  X220 000-016-013-010-006-009-017-025-038-064-064-048-046-046-048-053-055-054-045-044-047-049-051-049-042-039
DST0205*28  X220 000-033-026-023-024-027-027-027-027-027-025-023-023-025-029-028-029-027-025-022-023-025-027-025-020-026
DST0205*29  X220 000-017-017-022-020-018-020-019-017-018-016-018-020-020-019-020-020-021-018-018-018-015-016-014-012-018
DST0205*30  X220 000-012-011-004-007-007-006-003-007-005-006-007-008-009-008-006-010-013-010-008-002 001 000 001 003-006
DST0205*31  X220 000 000-003-004-006-005-006-007-008-007-006-006-009-011-011-007-006-005-004-002-001 000 005 004 004-004
DST0206*01  X220 000 004 003 002 003 003 004 005 004 006 006 008 011 012 010 010 012 014 020 020 017 012 009 010 007 009
DST0206*02  X220 000 002-008-011-012-022-029-025-017-016-015-013-012-013-010-015-019-026-023-023-028-023-023-028-034-018
DST0206*03  X220 000-037-031-023-023-022-017-021-018-017-021-025-026-023-025-024-023-024-024-023-021-012-008-011-012-021
DST0206*04  X220 000-016-015-016-016-023-022-019-027-027-028-029-027-029-031-029-029-029-028-025-024-019-013-014-015-023
DST0206*05  X220 000-015-013-013-012-015-015-012-015-013-011-009-010-014-018-019-023-024-022-018-016-011-010-010-008-014
DST0206*06  X220 000-005-006-006-007-008-008-008-008-008-007-007-006-005-006-009-013-013-013-011-009-008-007-007-008-008
DST0206*07  X220 000-008-004 000 002 003 003 002 000 000-001-002-003-004-006-004-002-004-006-006-006-005-006-008-004-003
DST0206*08  X220 000 002 003 002 005 007 006 002 002 005 008 010 013 021 017 013 006 002-007-005-005-006-015-018-018 002
DST0206*09  X220 000-016-016-017-012-012-015-017-020-021-014-010-010-012-012-012-012-014-014-011-007-005-012-010-002-013
DST0206*10  X220 000-001-003-004-009-011-009-004-012-008-003-006-011-019-020-028-029-038-029-033-031-036-030-024-024-018
DST0206*11  X220 000-030-025-022-019-014-012-013-013-023-022-021-019-014-017-017-020-021-020-018-017-017-021-027-025-019
DST0206*12  X220 000-021-017-013-011-012-014-016-015-011-009-010-013-013-014-014-017-014-011-010-011-013-018-018-012-014
DST0206*13  X220 000-008-002-002-007-012-020-019-017-011-010-010-006-004-002-001-005-010-015-019-019-017-016-018-019-011
DST0206*14  X220 000-016-015-012-010-006-004-006-006-005-006-006-007-005-005-004-005-007-009-011-011-009-010-011-007-008
DST0206*15  X220 000-004-002 002 004 005 005 004 003 002 002 002 002 001-003-004-004-003-001 002 004 006 008 010 012 002
DST0206*16  X220 000 009 006 006 009 013 019 017 011 003 009 010 011 008 001-003-004-007-010-003 003 008 009 006 002 006
DST0206*17  X220 000-002-008-010-009-005-002-002-002-002 001 002 003 003 005 003 000-002-001 003 008 011 012 012 015 001
DST0206*18  X220 000 014 011 012 013 015 014 012 011 012 010 009 011 007 001 003 003 001-002-002 003 013 016 019 020 009
DST0206*19  X220 000 014 013 020 017 012 006 006-002-006-001-002-004-008-008-010-015-013-009-009-007-001-004-013-012-002
DST0206*20  X220 000-013-012-015-013-012-012-010-007-007-010-013-017-014-012-011-012-011-011-010-005 000-003-004 002-010
DST0206*21  X220 000 004 005 003-004-010-015-014-008-005-004-007-008-009-007-007-009-010-009-006-005-002-006-011-007-006
DST0206*22  X220 000-003-002-001 003 005 004 004 002 003 004 004 001 002 006 008 010 010 009 011 011 006 003-007-011 003
DST0206*23  X220 000-005 000 000-002 000-004-012-016-015-017-018-018-021-023-019-020-019-018-018-015-013-013-014-014-013
DST0206*24  X220 000-013-007-004-002-001-001-003-006-005-003-004-008-007-004-004-003-005-005-004 000 002 003 003 004-003
DST0206*25  X220 000 007 004 006 008 008 003 003 002 004 004 002-002-002 001 000 001 001-002-005-006-006-009-013-016 000
DST0206*26  X220 000-012-007-007-003 001 005 005 004 004 003 001 000 001 003 001-003-007-006-007-007-005-004-005-001-002
DST0206*27  X220 000 001 002 002 000 001 003 004 004 002 001 000-004-004-002-001 000 002 004 001 001 002 003 003 007 001
DST0206*28  X220 000 010 013 011 013 011 008 007 008 010 012 012 008 010 014 016 015 015 016 015 017 018 019 015 011 013
DST0206*29  X220 000 010 007 007 007 009 008 007 006 003 004 005-002-004 001 005 006 005 007 007 006 006 009 008 008 006
DST0206*30  X220 000 011 014 013 011 009 003 006 002-003-007-006-003 002 005-003-004-001 000-004-006-007-005-015-024-001
DST0207*01  X220 000-020-010-003-012-019-020-014-011-006-015-019-013-007-006-007-006-007-006-011-010-009-007-010-012-011
DST0207*02  X220 000-011-005-007-010-011-010-007-006-002-002-002-002-003-001 001-001-001 002 002-001-004-007-007-007-004
DST0207*03  X220 000-003 001 003 005 005 005 004 003 004 002 002 005 005 005 003 000-003-006-009-011-007-002 001 005 001
DST0207*04  X220 000 006 002 001 005 010 012 010 011 009 007 006 003-001-002 000 004 006 008 013 013 018 016 017 022 008
DST0207*05  X220 000 021 019 022 020 023 025 029 030 023 017 020 021 025 019 015 014 012 008 003-008-003 007 012 003 016
DST0207*06  X220 000-001-003-009-025-034-041-027-017-021-029-032-023-028-030-027-024-023-023-019-020-021-025-032-037-024
DST0207*07  X220 000-027-017-014-015-015-015-015-016-012-009-017-021-024-024-018-018-017-019-020-021-022-018-015-013-018
DST0207*08  X220 000-013-013-012-009-007-005-005-006-002 000-004-011-010-011-007-007-005-004-002 003 005 001-014-012-006
DST0207*09  X220 000-004-008-016-019-009-001 004-004-002 004-001-004-004-003 000-001-009-017-013-012-013-015-020-019-008
DST0207*10  X220 000-014-010-006 000 002 004 005 001-002 001-002-005-005-006-008-011-010-009-005 002 006 005-001-001-003
DST0207*11  X220 000-001 004 008 011 011 013 014 010 008 005 006 006 007 007 007 008 008 007 003-001-005-006-005 003 005
DST0207*12  X220 000 011 013 015 016 013 015 012 011 004-012-036-033-023-022-019-020-023-020-019-024-027-029-029-024-010
DST0207*13  X220 000-020-015-018-018-015-012-009-008-007-007-007-009-011-014-016-013-010-009-005-005-003-003-005-008-010
DST0207*14  X220 000-009-011-010-010-007-006-006-007-006-004-001 003 003 005 006 005 006 007 005 003 002 002 001 001-001
DST0207*15  X220 000 002 004 009 008 010 010 010 012 016 016 018 021 019 018 019 019 018 018 019 018 023 026 030 033 017
DST0207*16  X220 000 032 031 031 023 022 026 027 027 024 011 008 004 001 005 010 012 010 008 007-003-007 001 001 001 013
DST0207*17  X220 000 004 001-003-009-008-001 001-006-010-004-002-009-011-009-007-007 015 017 011 007 011 011 008 000 000
DST0207*18  X220 000-006-005 002 003 002-001 001 002-002-004-009-017-017-015-013-014-014-011-008-009-011-013-013-012-008
DST0207*19  X220 000-009-006-003 001 003 003 002 001-002-002 008-003-010-010-006 010 010-002-005-004-002-001-008-014-002
DST0207*20  X220 000-021-026-015-008-025-028-025-026-023-022-019-017-021-023-022-018-018-016-014-016-015-014-022-034-020
DST0207*21  X220 000-034-022-015-016-021-028-022-017-021-026-023-020-013-015-009-016-027-036-035-033-026-022-018-017-022
DST0207*22  X220 000-015-010-009-009-007-012-021-021-028-038-038-037-033-027-027-027-021-018-022-023-025-028-030-027-023
DST0207*23  X220 000-022-017-016-015-012-008-010-012-016-017-014-013-013-013-011-013-010-007-004-003-008-008-014-018-012
DST0207*24  X220 000-019-013-006-004-006-008-004-003-007-011-009-012-010-010-008-010-013-014-015-017-019-020-021-018-012
DST0207*25  X220 000-013-010-010-010-008-003-004-010-007-014-013-007-003-003 006 007 007 009 011 013 015 009 004-002-002
DST0207*26  X220 000-001-005-007-007-005-007-009-010-011-021-021-019-018-016-014-016-018-016-012-012-010-014-017-015-013
DST0207*27  X220 000-017-026-031-028-030-024-019-017-020-017-013-020-024-025-018-023-020-017-014-014-011-013-016-010-019
DST0207*28  X220 000-013-010-010-014-009-014-018-013-012-012-009-009-008-005-002-002 001-002-002-002 000-001-001-001-007
DST0207*29  X220 000-003-003 000 000-001-001-002-010-014-013-012-011-013 001 002 001 007 003 008 012 013 012 011 009 000
DST0207*30  X220 000 009 007 003 003 004 000 002 002 004 003 002 002 003 006 009 008 005 005 004 005 007 006 009 006 005
DST0207*31  X220 000 003 001-002-004-006-005-002-001-002-004-004 000 003-005-010-016-021-020-015-012-010-010-010-011-007
DST0208*01  X220 000-012-014-012-010-010 004-007-020-013-008-004-021-034-051-050-043-044-034-029-024-022-017-018 003-020
DST0208*02  X220 000-024-051-061-070-094-102-085-071-066-058-046-040-051-058-049-044-055-049-045-047-053-061-069-056-059
DST0208*03  X220 000-050-057-052-055-053-053-049-047-045-041-041-043-044-039-031-029-027-020-018-013-018-021-016-010-036
DST0208*04  X220 000-011-016-029-035-048-058-057-046-043-042-044-038-037-032-029-029-026-025-024-024-031-028-027-025-034
DST0208*05  X220 000-021-017-015-015-015-014-013-015-014-014-012-009-008-009-010-013-012-012-012-009-010-011-011-007-012
DST0208*06  X220 000-005-007-010-011-012-012-010-009-010-011-012-009-010-007-007-007-008-010-010-008-004-003-003-005-008
DST0208*07  X220 000-006-005-003 001 001 000-001-002-002-003-003-003-003 003 006 006 006 006 006 009 011 010 007 005 002
DST0208*08  X220 000 005 002-001-003-004-004-002 000 001 001 002 004 002-001 001 007 008 011 014 017 020 009 003 007 004
DST0208*09  X220 000 008 006 004 003-001-002 002-001 003 005 006 005 000-006-016-016-021-020-015-008-014-024-033-031-007
DST0208*10  X220 000-026-025-026-035-037-043-036-028-027-026-027-025-028-025-021-020-023-021-016-007-007-008-007-014-023
DST0208*11  X220 000-017-020-019-014-014-011-007-004-002-008-007-010-019-015-017-024-029-030-026-023-019-019-026-030-017
DST0208*12  X220 000-030-026-025-020-026-030-022-018-018-011-011-010-012-015-019-016-012-008-006-008-011-013-016-024-017
DST0208*13  X220 000-029-034-034-028-029-028-028-024-026-025-026-025-022-022-023-022-016-015-015-014-013-012-011-013-022
DST0208*14  X220 000-015-015-017-017-019-019-019-018-020-026-028-031-030-026-032-038-034-024-026-026-025-019-018-017-023
DST0208*15  X220 000-023-028-027-027-026-026-022-025-024-024-023-026-027-030-032-034-027-027-029-015-023-038-035-028-027
DST0208*16  X220 000-032-039-041-038-034-033-041-041-033-035-031-033-033-030-029-028-023-018-014-014-013-011-010-011-028
DST0208*17  X220 000-013-013-014-015-021-024-032-036-034-038-038-032-030-030-026-023-021-022-022-018-015-015-015-017-024
DST0208*18  X220 000-024-030-027-030-030-032-034-030-031-031-030-026-025-020-015-018-018-016-011 014 020 019 004-016-018
DST0208*19  X220 000-040-047-031-043-046-039-052-053-052-042-039-036-032-036-038-032-030-035-039-036-040-048-054-059-042
DST0208*20  X220 000-071-069-057-057-057-059-053-047-045-043-039-039-038-041-038-032-030-029-031-044-054-054-067-070-049
DST0208*21  X220 000-091-102-104-103-099-105-106-104-084-088-089-093-093-087-084-071-063-058-054-051-041-037-033-025-078
DST0208*22  X220 000-028-035-039-051-048-040-032-026-026-034-034-035-036-038-034-033-026-018-011-010-010-010-015-021-029
DST0208*23  X220 000-025-025-025-022-016-014-016-018-025-025-021-019-018-016-014-015-012-009-010-010-015-018-018-023-018
DST0208*24  X220 000-027-027-024-018-015-012-011-012-015-016-016-019-020-020-020-019-017-014-013-014-014-015-016-017-017
DST0208*25  X220 000-017-015-010-008-007-007-008-008-004-003 000-002-008-009-010-010-007-005-008-010-011-012-009-010-008
DST0208*26  X220 000-008-007-008-008-013-012-011-008-005-006-009-001 004 005 003-015-029-032-030-045-045-040-030-030-016
DST0208*27  X220 000-026-018-014-024-033-045-044-040-039-038-032-024-031-028-019-015-019-018-014-012-014-013-013-012-024
DST0208*28  X220 000-014-016-022-024-022-020-017-016-018-015-017-021-023-022-022-018-015-010-009-014-021-026-025-025-019
DST0208*29  X220 000-028-023-019-016-014-017-019-014-013-015-013-016-016-018-018-023-024-018-015-012-010-009-010-012-016
DST0208*30  X220 000-016-019-020-023-032-039-042-037-025-026-028-025-025-015-010-007-008-010-010-017-012-012-010-012-020
DST0208*31  X220 000-015-018-016-012-013-009-001 001 003-003-011-017-018-023-028-030-026-027-026-020-018-020-025-032-017
DST0209*01  X220 000-031-026-024-019-018-015-021-018-009-005-006-006-008-006-006-010-012-011-008-007-010-010-020-021-014
DST0209*02  X220 000-022-023-024-027-024-030-022-011-007-009-014-012-013-010-009-008-007-008-007-007-008-007-007-007-013
DST0209*03  X220 000-008-006-004-001 001 007 014 018 017 019 021 022 021 020 020 019 019 019 022 023 019 011 014 003 013
DST0209*04  X220 000-004-002-007-055-096-109-108-104-098-095-099-092-078-073-070-075-075-076-073-077-070-066-064-058-072
DST0209*05  X220 000-052-048-047-049-045-046-045-045-043-042-039-038-041-041-042-044-041-039-040-041-039-038-034-029-042
DST0209*06  X220 000-029-026-024-027-033-032-028-026-025-022-022-028-032-038-044-039-033-030-033-033-035-036-030-027-031
DST0209*07  X220 000-027-031-035-039-038-038-039-041-036-036-033-030-028-030-034-045-047-079-138-142-125-135-149-177-065
DST0209*08  X220 000-181-165-152-153-149-127-112-107-102-095-088-084-084-083-082-079-078-071-066-065-064-076-079-075-101
DST0209*09  X220 000-071-070-069-068-064-061-058-054-054-052-047-044-044-046-046-048-048-046-045-044-053-059-066-061-055
DST0209*10  X220 000-069-063-060-063-063-059-062-064-061-056-052-057-062-058-062-067-063-066-068-076-074-079-082-069-065
DST0209*11  X220 000-061-054-048-044-041-041-045-053-057-052-058-044-038-046-055-067-073-076-081-082-079-085-090-087-061
DST0209*12  X220 000-080-070-063-066-066-065-060-055-049-044-046-046-045-051-054-053-054-056-056-058-054-048-046-047-056
DST0209*13  X220 000-049-043-041-043-050-051-041-044-048-045-039-040-042-041-042-043-044-041-042-042-038-037-038-041-043
DST0209*14  X220 000-042-038-030-028-028-031-029-028-028-023-023-024-029-032-032-036-041-043-044-043-040-038-037-036-033
DST0209*15  X220 000-034-031-029-027-024-023-019-019-018-016-019-025-030-032-030-029-025-022-024-022-032-039-037-033-027
DST0209*16  X220 000-027-021-016-015-014-011-002 000 001 001 001-002-008-009-012-011-011-010-011-015-018-019-019-018-011
DST0209*17  X220 000-017-014-014-015-022-022-020-013-017-020-021-025-026-029-030-031-036-033-031-034-045-044-036-031-026
DST0209*18  X220 000-027-027-027-028-023-022-021-017-021-023-031-023-022-028-030-034-030-029-030-037-033-026-025-022-027
DST0209*19  X220 000-020-022-024-023-022-019-012-012-015-012-015-014-019-025-019-028-036-033-031-037-040-034-029-028-024
DST0209*20  X220 000-023-020-017-018-018-020-015-015-014-013-012-016-018-017-016-016-017-016-019-019-019-020-019-011-017
DST0209*21  X220 000-008-009-012-010-006-004-005-007-009-009-008-007-010-008-005-006-016-018-018-019-021-022-022-020-012
DST0209*22  X220 000-016-015-014-012-011-012-012-011-010-011-008-009-011-014-013-013-022-029-030-028-031-035-035-033-018
DST0209*23  X220 000-025-018-015-012-012-010-010-011-009-007-006-006-008-008-008-007-007-008-012-017-018-017-015-014-012
DST0209*24  X220 000-005-004-002-003-003-003-001-001-001-005-005-005-008-008-011-013-013-012-015-015-013-015-012-011-008
DST0209*25  X220 000-008-002 002 001-001 000 000-001-002-001 000 001 001 000 001-003-005-007-006-006-007-009-010-010-003
DST0209*26  X220 000-006-001 001 001-001-003-004-006-005-004-003-004-005-006-007-009-010-013-015-016-019-023-027-036-009
DST0209*27  X220 000-032-029-023-019-021-021-021-019-015-011-014-020-020-018-016-011-012-006-002 002 000-002-006-008-014
DST0209*28  X220 000-009-006-005-004-002 003 006 005 001 005 001-001-003-002 001 006 005 006 010 012 012 012 012 009 003
DST0209*29  X220 000 010 012 018 015 013 014 013 013 013 013 015 016 016 014 013 009 007 011 012 014 013 011 006 003 012
DST0209*30  X220 000 001 003 001-004-010-017-030-028-010-020-026-018-031-042-049-039-038-049-041-028-016-012-034-035-024
DST0210*01  X220 000-033-025-021-021-020-023-027-030-042-058-092-127-158-146-154-174-176-155-158-160-162-156-138-143-100
DST0210*02  X220 000-136-140-149-157-158-157-157-160-146-133-123-120-110-109-109-106-104-099-094-094-090-085-075-070-120
DST0210*03  X220 000-073-067-064-059-062-069-072-070-061-045-047-055-064-068-072-076-084-094-116-113-101-110-112-117-078
DST0210*04  X220 000-125-123-104-102-112-131-141-144-146-128-124-111-115-104-095-092-094-095-078-081-087-090-084-085-108
DST0210*05  X220 000-089-085-085-076-080-075-069-071-072-072-069-076-076-087-097-102-094-093-094-089-078-082-087-079-082
DST0210*06  X220 000-070-064-057-058-059-061-072-071-060-054-051-045-048-047-046-048-050-055-058-061-066-060-054-061-057
DST0210*07  X220 000-061-053-064-077-090-093-103-115-096-090-086-086-081-081-083-086-086-085-094-095-095-100-099-091-087
DST0210*08  X220 000-096-094-094-101-108-091-093-096-097-096-087-080-076-080-072-062-065-068-064-058-056-053-057-053-079
DST0210*09  X220 000-051-049-046-046-052-055-054-060-061-062-056-054-057-063-065-069-070-066-063-068-069-067-068-071-060
DST0210*10  X220 000-072-070-067-070-074-074-070-072-065-064-066-057-060-063-064-063-064-059-053-049-048-045-044-047-062
DST0210*11  X220 000-047-046-045-045-045-041-040-042-040-035-033-032-030-030-031-034-033-033-034-033-033-035-041-045-038
DST0210*12  X220 000-044-042-041-043-040-037-034-031-032-037-041-040-038-035-033-033-034-033-031-028-027-030-032-035-035
DST0210*13  X220 000-038-039-039-035-030-031-032-031-029-028-027-025-024-025-026-026-026-028-027-029-029-031-034-037-030
DST0210*14  X220 000-036-033-031-034-033-039-041-043-044-052-059-063-079-100-093-085-081-076-068-061-053-053-054-053-057
DST0210*15  X220 000-053-052-045-052-051-042-036-035-031-037-034-028-043-043-043-041-046-065-070-067-055-050-053-056-047
DST0210*16  X220 000-055-049-043-041-044-044-042-037-034-030-032-030-027-027-023-023-023-023-042-057-063-057-057-061-040
DST0210*17  X220 000-062-056-054-049-045-045-052-050-049-048-044-038-034-035-037-035-033-034-031-033-032-031-029-034-041
DST0210*18  X220 000-037-036-036-040-036-034-034-030-028-026-026-026-028-029-029-032-035-035-037-033-032-028-031-032-032
DST0210*19  X220 000-032-032-029-029-028-032-030-028-024-026-026-027-027-024-024-025-027-026-029-031-028-029-026-026-028
DST0210*20  X220 000-025-026-027-028-030-030-025-021-020-020-020-020-019-024-029-027-026-026-026-027-026-023-021-020-024
DST0210*21  X220 000-020-020-019-019-018-017-015-017-020-017-017-016-018-017-017-019-021-021-021-021-021-017-015-010-018
DST0210*22  X220 000-011-009-008-011-015-019-020-018-016-015-020-022-024-029-023-022-021-020-019-017-022-019-016-017-018
DST0210*23  X220 000-016-015-013-012-012-015-019-017-014-012-012-017-021-016-008 000-003-007-020-020-021-010-021-023-014
DST0210*24  X220 000-010-020-037-051-060-069-062-062-058-064-070-067-069-062-068-081-091-086-091-094-098-086-073-065-066
DST0210*25  X220 000-072-091-085-077-081-084-084-089-078-065-064-063-070-073-072-068-064-065-060-054-052-044-039-043-068
DST0210*26  X220 000-051-043-040-043-047-042-042-041-040-045-032-036-038-041-048-053-056-056-053-062-056-050-044-039-046
DST0210*27  X220 000-036-032-032-041-050-049-046-048-051-046-043-041-048-055-060-065-065-065-057-053-053-061-059-058-051
DST0210*28  X220 000-057-052-059-058-063-058-051-051-046-043-040-041-043-044-040-040-037-037-036-038-045-046-043-039-046
DST0210*29  X220 000-039-037-038-043-045-042-037-035-035-038-030-033-034-033-034-033-026-022-026-027-029-030-025-018-033
DST0210*30  X220 000-017-013-019-024-023-025-028-039-036-038-043-038-039-039-044-044-036-036-039-045-047-045-037-034-035
DST0210*31  X220 000-033-036-039-041-041-046-051-050-049-047-040-037-048-049-047-049-047-051-052-050-041-042-037-030-044
DST0211*01  X220 000-027-025-026-029-031-032-027-026-030-025-020-019-020-018-017-018-020-022-023-022-019-015-010-016-022
DST0211*02  X220 000-026-025-023-028-030-036-039-043-042-045-047-050-052-046-056-052-047-056-065-062-060-061-062-059-046
DST0211*03  X220 000-063-068-072-074-073-072-075-073-073-063-056-055-055-055-057-055-060-070-065-068-070-074-068-055-065
DST0211*04  X220 000-054-053-051-057-069-064-053-056-061-057-058-053-059-068-063-058-061-054-049-051-058-048-050-053-057
DST0211*05  X220 000-049-045-045-059-060-052-053-052-053-050-042-038-043-043-046-043-040-042-041-039-039-046-045-040-046
DST0211*06  X220 000-037-035-034-037-040-045-042-041-044-042-038-036-034-038-042-042-043-051-050-051-053-051-048-040-042
